bandwidth,threshold,ratio,recall,fn_count,fp_count
15,92,0.92,1.0,0,12
15,88,0.9,1.0,0,12
15,78,0.86,1.0,0,12
15,76,0.86,1.0,0,12
15,74,0.84,1.0,0,12
15,72,0.8200000000000001,1.0,0,12
15,72,0.84,1.0,0,12
15,70,0.8,1.0,0,12
15,70,0.8200000000000001,1.0,0,12
15,70,0.84,1.0,0,12
15,68,0.78,1.0,0,12
15,68,0.8,1.0,0,12
15,68,0.8200000000000001,1.0,0,12
15,66,0.76,1.0,0,12
15,66,0.78,1.0,0,12
15,66,0.8,1.0,0,12
15,66,0.8200000000000001,1.0,0,12
15,64,0.74,1.0,0,12
15,64,0.76,1.0,0,12
15,64,0.78,1.0,0,12
15,64,0.8,1.0,0,12
15,62,0.74,1.0,0,12
15,62,0.76,1.0,0,12
15,58,0.72,1.0,0,12
15,48,0.66,1.0,0,12
15,46,0.62,1.0,0,12
15,44,0.6,1.0,0,12
15,42,0.58,1.0,0,12
15,36,0.48,1.0,0,12
15,34,0.42,1.0,0,12
15,34,0.44,1.0,0,12
15,32,0.38,1.0,0,12
15,30,0.36,1.0,0,12
10,94,0.92,1.0,0,12
10,92,0.92,1.0,0,12
10,88,0.9,1.0,0,12
10,78,0.86,1.0,0,12
10,76,0.86,1.0,0,12
10,74,0.84,1.0,0,12
10,72,0.8200000000000001,1.0,0,12
10,72,0.84,1.0,0,12
10,70,0.8,1.0,0,12
10,70,0.8200000000000001,1.0,0,12
10,70,0.84,1.0,0,12
10,68,0.78,1.0,0,12
10,68,0.8,1.0,0,12
10,68,0.8200000000000001,1.0,0,12
10,66,0.76,1.0,0,12
10,66,0.78,1.0,0,12
10,66,0.8,1.0,0,12
10,66,0.8200000000000001,1.0,0,12
10,64,0.76,1.0,0,12
10,64,0.78,1.0,0,12
10,64,0.8,1.0,0,12
10,62,0.74,1.0,0,12
10,62,0.76,1.0,0,12
10,56,0.72,1.0,0,12
10,46,0.62,1.0,0,12
10,38,0.5,1.0,0,12
10,36,0.48,1.0,0,12
10,34,0.42,1.0,0,12
10,34,0.44,1.0,0,12
10,32,0.38,1.0,0,12
10,30,0.34,1.0,0,12
10,30,0.36,1.0,0,12
5,94,0.92,1.0,0,12
5,92,0.92,1.0,0,12
5,88,0.9,1.0,0,12
5,78,0.86,1.0,0,12
5,76,0.84,1.0,0,12
5,76,0.86,1.0,0,12
5,74,0.8200000000000001,1.0,0,12
5,74,0.84,1.0,0,12
5,72,0.8200000000000001,1.0,0,12
5,72,0.84,1.0,0,12
5,70,0.8,1.0,0,12
5,70,0.8200000000000001,1.0,0,12
5,70,0.84,1.0,0,12
5,68,0.78,1.0,0,12
5,68,0.8,1.0,0,12
5,68,0.8200000000000001,1.0,0,12
5,66,0.76,1.0,0,12
5,66,0.78,1.0,0,12
5,66,0.8,1.0,0,12
5,66,0.8200000000000001,1.0,0,12
5,64,0.76,1.0,0,12
5,64,0.78,1.0,0,12
5,56,0.72,1.0,0,12
5,50,0.68,1.0,0,12
5,48,0.64,1.0,0,12
5,46,0.62,1.0,0,12
5,42,0.56,1.0,0,12
5,40,0.54,1.0,0,12
5,38,0.5,1.0,0,12
5,34,0.42,1.0,0,12
5,30,0.32,1.0,0,12
5,30,0.34,1.0,0,12
5,30,0.36,1.0,0,12
25,60,0.72,1.0,0,13
25,50,0.66,1.0,0,13
25,46,0.62,1.0,0,13
25,42,0.56,1.0,0,13
25,38,0.5,1.0,0,13
25,36,0.46,1.0,0,13
20,74,0.8,1.0,0,13
20,72,0.8,1.0,0,13
20,70,0.78,1.0,0,13
20,68,0.76,1.0,0,13
20,62,0.72,1.0,0,13
20,60,0.72,1.0,0,13
20,58,0.7000000000000001,1.0,0,13
20,46,0.62,1.0,0,13
20,44,0.6,1.0,0,13
20,42,0.56,1.0,0,13
20,40,0.52,1.0,0,13
20,36,0.46,1.0,0,13
20,30,0.36,1.0,0,13
15,100,0.9,1.0,0,13
15,100,0.92,1.0,0,13
15,98,0.9,1.0,0,13
15,98,0.92,1.0,0,13
15,96,0.9,1.0,0,13
15,96,0.92,1.0,0,13
15,94,0.9,1.0,0,13
15,92,0.9,1.0,0,13
15,90,0.9,1.0,0,13
15,86,0.88,1.0,0,13
15,84,0.86,1.0,0,13
15,84,0.88,1.0,0,13
15,82,0.84,1.0,0,13
15,82,0.86,1.0,0,13
15,82,0.88,1.0,0,13
15,80,0.84,1.0,0,13
15,80,0.86,1.0,0,13
15,78,0.8200000000000001,1.0,0,13
15,78,0.84,1.0,0,13
15,76,0.8200000000000001,1.0,0,13
15,76,0.84,1.0,0,13
15,74,0.8,1.0,0,13
15,74,0.8200000000000001,1.0,0,13
15,72,0.8,1.0,0,13
15,70,0.78,1.0,0,13
15,68,0.76,1.0,0,13
15,58,0.7000000000000001,1.0,0,13
15,56,0.7000000000000001,1.0,0,13
15,54,0.7000000000000001,1.0,0,13
15,50,0.68,1.0,0,13
15,40,0.52,1.0,0,13
15,40,0.54,1.0,0,13
15,36,0.46,1.0,0,13
15,34,0.4,1.0,0,13
10,100,0.9,1.0,0,13
10,100,0.92,1.0,0,13
10,98,0.9,1.0,0,13
10,98,0.92,1.0,0,13
10,96,0.9,1.0,0,13
10,96,0.92,1.0,0,13
10,94,0.9,1.0,0,13
10,92,0.9,1.0,0,13
10,90,0.9,1.0,0,13
10,86,0.88,1.0,0,13
10,84,0.86,1.0,0,13
10,84,0.88,1.0,0,13
10,82,0.84,1.0,0,13
10,82,0.86,1.0,0,13
10,82,0.88,1.0,0,13
10,80,0.84,1.0,0,13
10,80,0.86,1.0,0,13
10,78,0.8200000000000001,1.0,0,13
10,78,0.84,1.0,0,13
10,76,0.8,1.0,0,13
10,76,0.8200000000000001,1.0,0,13
10,76,0.84,1.0,0,13
10,74,0.8,1.0,0,13
10,74,0.8200000000000001,1.0,0,13
10,72,0.78,1.0,0,13
10,72,0.8,1.0,0,13
10,70,0.78,1.0,0,13
10,68,0.76,1.0,0,13
10,64,0.74,1.0,0,13
10,58,0.7000000000000001,1.0,0,13
10,58,0.72,1.0,0,13
10,56,0.7000000000000001,1.0,0,13
10,54,0.7000000000000001,1.0,0,13
10,50,0.68,1.0,0,13
10,48,0.64,1.0,0,13
10,42,0.56,1.0,0,13
10,40,0.54,1.0,0,13
10,36,0.44,1.0,0,13
10,36,0.46,1.0,0,13
10,34,0.4,1.0,0,13
10,32,0.36,1.0,0,13
5,100,0.9,1.0,0,13
5,100,0.92,1.0,0,13
5,98,0.9,1.0,0,13
5,98,0.92,1.0,0,13
5,96,0.9,1.0,0,13
5,96,0.92,1.0,0,13
5,94,0.9,1.0,0,13
5,92,0.9,1.0,0,13
5,90,0.9,1.0,0,13
5,86,0.88,1.0,0,13
5,84,0.86,1.0,0,13
5,84,0.88,1.0,0,13
5,82,0.84,1.0,0,13
5,82,0.86,1.0,0,13
5,82,0.88,1.0,0,13
5,80,0.8200000000000001,1.0,0,13
5,80,0.84,1.0,0,13
5,80,0.86,1.0,0,13
5,78,0.8200000000000001,1.0,0,13
5,78,0.84,1.0,0,13
5,76,0.8,1.0,0,13
5,76,0.8200000000000001,1.0,0,13
5,74,0.78,1.0,0,13
5,74,0.8,1.0,0,13
5,72,0.78,1.0,0,13
5,72,0.8,1.0,0,13
5,70,0.76,1.0,0,13
5,70,0.78,1.0,0,13
5,68,0.76,1.0,0,13
5,64,0.74,1.0,0,13
5,62,0.74,1.0,0,13
5,60,0.72,1.0,0,13
5,58,0.7000000000000001,1.0,0,13
5,58,0.72,1.0,0,13
5,56,0.7000000000000001,1.0,0,13
5,54,0.7000000000000001,1.0,0,13
5,50,0.66,1.0,0,13
5,46,0.6,1.0,0,13
5,44,0.58,1.0,0,13
5,40,0.52,1.0,0,13
5,38,0.48,1.0,0,13
5,36,0.42,1.0,0,13
5,36,0.44,1.0,0,13
5,36,0.46,1.0,0,13
5,34,0.4,1.0,0,13
5,32,0.36,1.0,0,13
25,62,0.72,1.0,0,14
25,58,0.7000000000000001,1.0,0,14
25,54,0.68,1.0,0,14
25,52,0.66,1.0,0,14
25,52,0.68,1.0,0,14
25,48,0.64,1.0,0,14
25,42,0.54,1.0,0,14
25,38,0.48,1.0,0,14
25,36,0.44,1.0,0,14
25,32,0.36,1.0,0,14
25,32,0.38,1.0,0,14
25,30,0.3,1.0,0,14
25,30,0.32,1.0,0,14
20,80,0.8,1.0,0,14
20,78,0.8,1.0,0,14
20,76,0.78,1.0,0,14
20,76,0.8,1.0,0,14
20,74,0.78,1.0,0,14
20,72,0.78,1.0,0,14
20,52,0.68,1.0,0,14
20,48,0.64,1.0,0,14
20,44,0.58,1.0,0,14
20,38,0.48,1.0,0,14
20,38,0.5,1.0,0,14
20,36,0.44,1.0,0,14
20,30,0.32,1.0,0,14
20,30,0.34,1.0,0,14
15,98,0.88,1.0,0,14
15,96,0.88,1.0,0,14
15,94,0.88,1.0,0,14
15,92,0.86,1.0,0,14
15,92,0.88,1.0,0,14
15,90,0.86,1.0,0,14
15,90,0.88,1.0,0,14
15,88,0.86,1.0,0,14
15,88,0.88,1.0,0,14
15,86,0.86,1.0,0,14
15,84,0.84,1.0,0,14
15,82,0.8200000000000001,1.0,0,14
15,80,0.8,1.0,0,14
15,80,0.8200000000000001,1.0,0,14
15,78,0.8,1.0,0,14
15,76,0.78,1.0,0,14
15,76,0.8,1.0,0,14
15,74,0.78,1.0,0,14
15,72,0.78,1.0,0,14
15,62,0.72,1.0,0,14
15,60,0.72,1.0,0,14
15,46,0.6,1.0,0,14
15,42,0.56,1.0,0,14
15,38,0.48,1.0,0,14
15,38,0.5,1.0,0,14
15,36,0.42,1.0,0,14
15,36,0.44,1.0,0,14
15,30,0.34,1.0,0,14
10,100,0.88,1.0,0,14
10,98,0.88,1.0,0,14
10,96,0.88,1.0,0,14
10,94,0.88,1.0,0,14
10,92,0.86,1.0,0,14
10,92,0.88,1.0,0,14
10,90,0.86,1.0,0,14
10,90,0.88,1.0,0,14
10,88,0.86,1.0,0,14
10,88,0.88,1.0,0,14
10,86,0.86,1.0,0,14
10,84,0.84,1.0,0,14
10,82,0.8200000000000001,1.0,0,14
10,80,0.8,1.0,0,14
10,80,0.8200000000000001,1.0,0,14
10,78,0.8,1.0,0,14
10,76,0.78,1.0,0,14
10,74,0.78,1.0,0,14
10,62,0.72,1.0,0,14
10,60,0.7000000000000001,1.0,0,14
10,60,0.72,1.0,0,14
10,46,0.6,1.0,0,14
10,44,0.58,1.0,0,14
10,40,0.52,1.0,0,14
10,38,0.48,1.0,0,14
10,36,0.42,1.0,0,14
10,34,0.38,1.0,0,14
5,100,0.88,1.0,0,14
5,98,0.88,1.0,0,14
5,96,0.88,1.0,0,14
5,94,0.86,1.0,0,14
5,94,0.88,1.0,0,14
5,92,0.86,1.0,0,14
5,92,0.88,1.0,0,14
5,90,0.86,1.0,0,14
5,90,0.88,1.0,0,14
5,88,0.86,1.0,0,14
5,88,0.88,1.0,0,14
5,86,0.84,1.0,0,14
5,86,0.86,1.0,0,14
5,84,0.84,1.0,0,14
5,82,0.8200000000000001,1.0,0,14
5,80,0.8,1.0,0,14
5,78,0.8,1.0,0,14
5,76,0.78,1.0,0,14
5,62,0.72,1.0,0,14
5,60,0.7000000000000001,1.0,0,14
5,50,0.64,1.0,0,14
5,48,0.62,1.0,0,14
5,46,0.56,1.0,0,14
5,46,0.58,1.0,0,14
5,44,0.56,1.0,0,14
5,42,0.54,1.0,0,14
5,34,0.38,1.0,0,14
5,32,0.34,1.0,0,14
25,56,0.68,1.0,0,15
25,54,0.66,1.0,0,15
25,50,0.64,1.0,0,15
25,46,0.58,1.0,0,15
25,46,0.6,1.0,0,15
25,44,0.56,1.0,0,15
25,44,0.58,1.0,0,15
25,34,0.4,1.0,0,15
20,82,0.8,1.0,0,15
20,80,0.78,1.0,0,15
20,78,0.76,1.0,0,15
20,78,0.78,1.0,0,15
20,76,0.76,1.0,0,15
20,74,0.76,1.0,0,15
20,72,0.76,1.0,0,15
20,70,0.74,1.0,0,15
20,70,0.76,1.0,0,15
20,68,0.74,1.0,0,15
20,66,0.74,1.0,0,15
20,56,0.68,1.0,0,15
20,54,0.68,1.0,0,15
20,52,0.66,1.0,0,15
20,50,0.64,1.0,0,15
20,50,0.66,1.0,0,15
20,46,0.6,1.0,0,15
20,42,0.54,1.0,0,15
20,36,0.42,1.0,0,15
20,34,0.4,1.0,0,15
20,32,0.36,1.0,0,15
15,100,0.88,1.0,0,15
15,96,0.86,1.0,0,15
15,94,0.86,1.0,0,15
15,92,0.84,1.0,0,15
15,90,0.84,1.0,0,15
15,88,0.8200000000000001,1.0,0,15
15,88,0.84,1.0,0,15
15,86,0.8200000000000001,1.0,0,15
15,86,0.84,1.0,0,15
15,84,0.8200000000000001,1.0,0,15
15,82,0.8,1.0,0,15
15,80,0.78,1.0,0,15
15,78,0.76,1.0,0,15
15,78,0.78,1.0,0,15
15,76,0.76,1.0,0,15
15,74,0.76,1.0,0,15
15,72,0.76,1.0,0,15
15,70,0.76,1.0,0,15
15,66,0.74,1.0,0,15
15,60,0.7000000000000001,1.0,0,15
15,56,0.68,1.0,0,15
15,54,0.66,1.0,0,15
15,54,0.68,1.0,0,15
15,52,0.64,1.0,0,15
15,52,0.66,1.0,0,15
15,52,0.68,1.0,0,15
15,50,0.62,1.0,0,15
15,50,0.64,1.0,0,15
15,50,0.66,1.0,0,15
15,48,0.62,1.0,0,15
15,48,0.64,1.0,0,15
15,44,0.58,1.0,0,15
15,42,0.52,1.0,0,15
15,42,0.54,1.0,0,15
15,38,0.46,1.0,0,15
15,32,0.36,1.0,0,15
15,30,0.32,1.0,0,15
10,94,0.86,1.0,0,15
10,92,0.84,1.0,0,15
10,90,0.84,1.0,0,15
10,88,0.8200000000000001,1.0,0,15
10,88,0.84,1.0,0,15
10,86,0.8200000000000001,1.0,0,15
10,86,0.84,1.0,0,15
10,84,0.8200000000000001,1.0,0,15
10,82,0.8,1.0,0,15
10,80,0.78,1.0,0,15
10,78,0.76,1.0,0,15
10,78,0.78,1.0,0,15
10,76,0.76,1.0,0,15
10,74,0.76,1.0,0,15
10,72,0.76,1.0,0,15
10,70,0.76,1.0,0,15
10,56,0.68,1.0,0,15
10,54,0.66,1.0,0,15
10,54,0.68,1.0,0,15
10,52,0.64,1.0,0,15
10,52,0.66,1.0,0,15
10,52,0.68,1.0,0,15
10,50,0.64,1.0,0,15
10,50,0.66,1.0,0,15
10,48,0.62,1.0,0,15
10,46,0.58,1.0,0,15
10,44,0.54,1.0,0,15
10,44,0.56,1.0,0,15
10,42,0.52,1.0,0,15
10,42,0.54,1.0,0,15
10,40,0.5,1.0,0,15
10,38,0.46,1.0,0,15
10,30,0.32,1.0,0,15
5,92,0.84,1.0,0,15
5,90,0.84,1.0,0,15
5,88,0.8200000000000001,1.0,0,15
5,88,0.84,1.0,0,15
5,86,0.8200000000000001,1.0,0,15
5,84,0.8200000000000001,1.0,0,15
5,82,0.8,1.0,0,15
5,78,0.78,1.0,0,15
5,76,0.76,1.0,0,15
5,74,0.76,1.0,0,15
5,72,0.76,1.0,0,15
5,66,0.74,1.0,0,15
5,58,0.68,1.0,0,15
5,56,0.66,1.0,0,15
5,56,0.68,1.0,0,15
5,54,0.64,1.0,0,15
5,54,0.66,1.0,0,15
5,54,0.68,1.0,0,15
5,52,0.64,1.0,0,15
5,52,0.66,1.0,0,15
5,52,0.68,1.0,0,15
5,50,0.62,1.0,0,15
5,48,0.6,1.0,0,15
5,44,0.54,1.0,0,15
5,42,0.52,1.0,0,15
5,40,0.5,1.0,0,15
5,38,0.44,1.0,0,15
5,38,0.46,1.0,0,15
25,60,0.7000000000000001,1.0,0,16
25,48,0.62,1.0,0,16
25,40,0.5,1.0,0,16
25,38,0.46,1.0,0,16
20,84,0.8,1.0,0,16
20,74,0.74,1.0,0,16
20,72,0.74,1.0,0,16
20,60,0.7000000000000001,1.0,0,16
20,56,0.66,1.0,0,16
20,54,0.64,1.0,0,16
20,54,0.66,1.0,0,16
20,52,0.64,1.0,0,16
20,50,0.62,1.0,0,16
20,48,0.6,1.0,0,16
20,48,0.62,1.0,0,16
20,46,0.58,1.0,0,16
20,44,0.56,1.0,0,16
20,40,0.5,1.0,0,16
20,38,0.46,1.0,0,16
20,32,0.34,1.0,0,16
20,30,0.3,1.0,0,16
15,90,0.8200000000000001,1.0,0,16
15,86,0.8,1.0,0,16
15,84,0.8,1.0,0,16
15,82,0.78,1.0,0,16
15,70,0.74,1.0,0,16
15,68,0.74,1.0,0,16
15,56,0.66,1.0,0,16
15,54,0.64,1.0,0,16
15,48,0.6,1.0,0,16
15,46,0.56,1.0,0,16
15,46,0.58,1.0,0,16
15,44,0.54,1.0,0,16
15,44,0.56,1.0,0,16
15,40,0.48,1.0,0,16
15,40,0.5,1.0,0,16
15,34,0.38,1.0,0,16
15,30,0.3,1.0,0,16
10,96,0.86,1.0,0,16
10,90,0.8200000000000001,1.0,0,16
10,88,0.8,1.0,0,16
10,86,0.8,1.0,0,16
10,84,0.78,1.0,0,16
10,84,0.8,1.0,0,16
10,82,0.78,1.0,0,16
10,72,0.74,1.0,0,16
10,70,0.74,1.0,0,16
10,68,0.74,1.0,0,16
10,66,0.74,1.0,0,16
10,56,0.66,1.0,0,16
10,50,0.6,1.0,0,16
10,50,0.62,1.0,0,16
10,48,0.58,1.0,0,16
10,48,0.6,1.0,0,16
10,46,0.56,1.0,0,16
10,42,0.5,1.0,0,16
10,40,0.48,1.0,0,16
10,38,0.44,1.0,0,16
10,32,0.34,1.0,0,16
5,96,0.86,1.0,0,16
5,90,0.8200000000000001,1.0,0,16
5,88,0.8,1.0,0,16
5,86,0.78,1.0,0,16
5,86,0.8,1.0,0,16
5,84,0.78,1.0,0,16
5,84,0.8,1.0,0,16
5,82,0.78,1.0,0,16
5,80,0.78,1.0,0,16
5,78,0.76,1.0,0,16
5,76,0.74,1.0,0,16
5,74,0.74,1.0,0,16
5,72,0.74,1.0,0,16
5,70,0.74,1.0,0,16
5,68,0.74,1.0,0,16
5,64,0.72,1.0,0,16
5,56,0.64,1.0,0,16
5,52,0.62,1.0,0,16
5,50,0.6,1.0,0,16
5,48,0.56,1.0,0,16
5,48,0.58,1.0,0,16
5,46,0.54,1.0,0,16
5,44,0.52,1.0,0,16
5,42,0.5,1.0,0,16
5,40,0.46,1.0,0,16
5,40,0.48,1.0,0,16
5,36,0.4,1.0,0,16
5,34,0.36,1.0,0,16
25,72,0.72,1.0,0,17
25,70,0.72,1.0,0,17
25,68,0.72,1.0,0,17
25,66,0.72,1.0,0,17
25,64,0.72,1.0,0,17
25,58,0.68,1.0,0,17
25,56,0.66,1.0,0,17
25,54,0.64,1.0,0,17
25,52,0.62,1.0,0,17
25,52,0.64,1.0,0,17
25,50,0.6,1.0,0,17
25,50,0.62,1.0,0,17
25,48,0.58,1.0,0,17
25,48,0.6,1.0,0,17
25,44,0.54,1.0,0,17
25,36,0.42,1.0,0,17
25,32,0.34,1.0,0,17
20,88,0.8,1.0,0,17
20,86,0.8,1.0,0,17
20,84,0.78,1.0,0,17
20,82,0.78,1.0,0,17
20,76,0.74,1.0,0,17
20,66,0.72,1.0,0,17
20,64,0.72,1.0,0,17
20,58,0.68,1.0,0,17
20,52,0.62,1.0,0,17
20,44,0.54,1.0,0,17
20,42,0.52,1.0,0,17
20,40,0.48,1.0,0,17
20,34,0.38,1.0,0,17
15,94,0.84,1.0,0,17
15,88,0.8,1.0,0,17
15,84,0.78,1.0,0,17
15,76,0.74,1.0,0,17
15,74,0.74,1.0,0,17
15,72,0.74,1.0,0,17
15,64,0.72,1.0,0,17
15,58,0.68,1.0,0,17
15,52,0.62,1.0,0,17
15,50,0.6,1.0,0,17
15,42,0.5,1.0,0,17
15,38,0.44,1.0,0,17
15,32,0.34,1.0,0,17
10,94,0.84,1.0,0,17
10,80,0.76,1.0,0,17
10,76,0.74,1.0,0,17
10,74,0.74,1.0,0,17
10,64,0.72,1.0,0,17
10,58,0.68,1.0,0,17
10,54,0.64,1.0,0,17
10,52,0.62,1.0,0,17
10,44,0.52,1.0,0,17
10,36,0.4,1.0,0,17
10,30,0.3,1.0,0,17
5,98,0.86,1.0,0,17
5,96,0.84,1.0,0,17
5,94,0.84,1.0,0,17
5,92,0.8200000000000001,1.0,0,17
5,82,0.76,1.0,0,17
5,80,0.76,1.0,0,17
5,78,0.74,1.0,0,17
5,68,0.72,1.0,0,17
5,66,0.72,1.0,0,17
5,54,0.62,1.0,0,17
5,52,0.6,1.0,0,17
5,50,0.58,1.0,0,17
5,30,0.3,1.0,0,17
25,68,0.7000000000000001,1.0,0,18
25,66,0.7000000000000001,1.0,0,18
25,64,0.7000000000000001,1.0,0,18
25,62,0.7000000000000001,1.0,0,18
25,52,0.6,1.0,0,18
25,46,0.56,1.0,0,18
25,44,0.52,1.0,0,18
25,42,0.5,1.0,0,18
25,42,0.52,1.0,0,18
25,40,0.48,1.0,0,18
25,34,0.38,1.0,0,18
20,90,0.8,1.0,0,18
20,86,0.78,1.0,0,18
20,72,0.72,1.0,0,18
20,70,0.72,1.0,0,18
20,68,0.72,1.0,0,18
20,54,0.62,1.0,0,18
20,50,0.6,1.0,0,18
20,48,0.58,1.0,0,18
20,46,0.54,1.0,0,18
20,46,0.56,1.0,0,18
20,44,0.52,1.0,0,18
20,42,0.5,1.0,0,18
15,92,0.8200000000000001,1.0,0,18
15,86,0.78,1.0,0,18
15,72,0.72,1.0,0,18
15,70,0.72,1.0,0,18
15,68,0.72,1.0,0,18
15,66,0.72,1.0,0,18
15,54,0.62,1.0,0,18
15,52,0.6,1.0,0,18
15,48,0.56,1.0,0,18
15,48,0.58,1.0,0,18
15,46,0.54,1.0,0,18
15,44,0.52,1.0,0,18
10,98,0.86,1.0,0,18
10,92,0.8200000000000001,1.0,0,18
10,86,0.78,1.0,0,18
10,72,0.72,1.0,0,18
10,70,0.72,1.0,0,18
10,68,0.72,1.0,0,18
10,66,0.72,1.0,0,18
10,54,0.62,1.0,0,18
10,52,0.6,1.0,0,18
10,50,0.58,1.0,0,18
10,48,0.56,1.0,0,18
10,46,0.54,1.0,0,18
10,40,0.46,1.0,0,18
10,32,0.32,1.0,0,18
10,28,0.24,1.0,0,18
5,90,0.8,1.0,0,18
5,84,0.76,1.0,0,18
5,80,0.74,1.0,0,18
5,74,0.72,1.0,0,18
5,72,0.72,1.0,0,18
5,70,0.72,1.0,0,18
5,62,0.7000000000000001,1.0,0,18
5,44,0.5,1.0,0,18
5,42,0.48,1.0,0,18
5,38,0.42,1.0,0,18
25,76,0.72,1.0,0,19
25,74,0.72,1.0,0,19
25,70,0.7000000000000001,1.0,0,19
25,62,0.68,1.0,0,19
25,60,0.68,1.0,0,19
25,50,0.58,1.0,0,19
25,48,0.56,1.0,0,19
25,46,0.54,1.0,0,19
20,88,0.78,1.0,0,19
20,84,0.76,1.0,0,19
20,82,0.74,1.0,0,19
20,82,0.76,1.0,0,19
20,80,0.74,1.0,0,19
20,80,0.76,1.0,0,19
20,78,0.74,1.0,0,19
20,70,0.7000000000000001,1.0,0,19
20,68,0.7000000000000001,1.0,0,19
20,66,0.7000000000000001,1.0,0,19
20,64,0.7000000000000001,1.0,0,19
20,62,0.7000000000000001,1.0,0,19
20,56,0.64,1.0,0,19
20,52,0.6,1.0,0,19
20,50,0.58,1.0,0,19
20,48,0.56,1.0,0,19
20,38,0.44,1.0,0,19
15,98,0.86,1.0,0,19
15,96,0.84,1.0,0,19
15,90,0.8,1.0,0,19
15,84,0.76,1.0,0,19
15,82,0.76,1.0,0,19
15,80,0.76,1.0,0,19
15,70,0.7000000000000001,1.0,0,19
15,68,0.7000000000000001,1.0,0,19
15,66,0.7000000000000001,1.0,0,19
15,64,0.7000000000000001,1.0,0,19
15,62,0.7000000000000001,1.0,0,19
15,58,0.66,1.0,0,19
15,50,0.58,1.0,0,19
15,40,0.46,1.0,0,19
15,30,0.28,1.0,0,19
15,28,0.24,1.0,0,19
10,90,0.8,1.0,0,19
10,82,0.76,1.0,0,19
10,74,0.72,1.0,0,19
10,70,0.7000000000000001,1.0,0,19
10,68,0.7000000000000001,1.0,0,19
10,66,0.7000000000000001,1.0,0,19
10,64,0.7000000000000001,1.0,0,19
10,62,0.7000000000000001,1.0,0,19
10,58,0.66,1.0,0,19
10,44,0.5,1.0,0,19
10,40,0.44,1.0,0,19
10,38,0.42,1.0,0,19
10,30,0.28,1.0,0,19
5,100,0.86,1.0,0,19
5,94,0.8200000000000001,1.0,0,19
5,88,0.78,1.0,0,19
5,82,0.74,1.0,0,19
5,76,0.72,1.0,0,19
5,72,0.7000000000000001,1.0,0,19
5,70,0.7000000000000001,1.0,0,19
5,68,0.7000000000000001,1.0,0,19
5,66,0.7000000000000001,1.0,0,19
5,64,0.7000000000000001,1.0,0,19
5,58,0.66,1.0,0,19
5,52,0.58,1.0,0,19
5,50,0.56,1.0,0,19
5,48,0.54,1.0,0,19
5,44,0.48,1.0,0,19
5,42,0.46,1.0,0,19
5,40,0.44,1.0,0,19
5,30,0.28,1.0,0,19
5,28,0.24,1.0,0,19
25,74,0.7000000000000001,1.0,0,20
25,72,0.7000000000000001,1.0,0,20
25,68,0.68,1.0,0,20
25,66,0.68,1.0,0,20
25,64,0.68,1.0,0,20
25,56,0.64,1.0,0,20
25,54,0.62,1.0,0,20
25,50,0.56,1.0,0,20
25,48,0.54,1.0,0,20
25,44,0.5,1.0,0,20
25,38,0.44,1.0,0,20
25,36,0.4,1.0,0,20
25,32,0.32,1.0,0,20
25,30,0.28,1.0,0,20
20,76,0.72,1.0,0,20
20,74,0.72,1.0,0,20
20,68,0.68,1.0,0,20
20,66,0.66,1.0,0,20
20,66,0.68,1.0,0,20
20,64,0.66,1.0,0,20
20,64,0.68,1.0,0,20
20,62,0.66,1.0,0,20
20,62,0.68,1.0,0,20
20,60,0.66,1.0,0,20
20,60,0.68,1.0,0,20
20,58,0.64,1.0,0,20
20,58,0.66,1.0,0,20
20,52,0.58,1.0,0,20
20,50,0.56,1.0,0,20
20,48,0.54,1.0,0,20
20,44,0.5,1.0,0,20
20,42,0.48,1.0,0,20
20,40,0.46,1.0,0,20
20,34,0.36,1.0,0,20
20,32,0.32,1.0,0,20
20,30,0.28,1.0,0,20
15,88,0.78,1.0,0,20
15,80,0.74,1.0,0,20
15,78,0.74,1.0,0,20
15,76,0.72,1.0,0,20
15,74,0.72,1.0,0,20
15,68,0.68,1.0,0,20
15,66,0.68,1.0,0,20
15,64,0.68,1.0,0,20
15,62,0.66,1.0,0,20
15,62,0.68,1.0,0,20
15,60,0.66,1.0,0,20
15,60,0.68,1.0,0,20
15,56,0.64,1.0,0,20
15,52,0.58,1.0,0,20
15,50,0.56,1.0,0,20
15,48,0.54,1.0,0,20
15,42,0.48,1.0,0,20
15,38,0.42,1.0,0,20
15,36,0.4,1.0,0,20
15,34,0.36,1.0,0,20
15,32,0.32,1.0,0,20
10,96,0.84,1.0,0,20
10,92,0.8,1.0,0,20
10,88,0.78,1.0,0,20
10,80,0.74,1.0,0,20
10,78,0.74,1.0,0,20
10,76,0.72,1.0,0,20
10,64,0.68,1.0,0,20
10,62,0.68,1.0,0,20
10,60,0.68,1.0,0,20
10,56,0.62,1.0,0,20
10,56,0.64,1.0,0,20
10,54,0.6,1.0,0,20
10,52,0.58,1.0,0,20
10,50,0.56,1.0,0,20
10,48,0.54,1.0,0,20
10,42,0.48,1.0,0,20
10,34,0.36,1.0,0,20
10,30,0.26,1.0,0,20
10,28,0.22,1.0,0,20
5,92,0.8,1.0,0,20
5,90,0.78,1.0,0,20
5,86,0.76,1.0,0,20
5,74,0.7000000000000001,1.0,0,20
5,66,0.68,1.0,0,20
5,64,0.68,1.0,0,20
5,62,0.68,1.0,0,20
